Team,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Age_goal,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes,% Crosses Stopped
West Ham,38,66.67,54.43,33.85,36.98,42.19,45.31,33.85,68.23,25.52,25.0,42.19,39.06,14.58,12.5,22.14,44.27,64.32,31.77,18.75,32.29,17.71,44.01,25.0,27.6,24.48,80.21,83.85,86.98,66.15,57.03,56.51,48.18,54.95,79.95,75.52,89.06,75.26,25.52,63.54,43.23,28.65,28.65,36.98,25.52,76.3,72.14,27.6,18.23,53.39,84.38,5.73,25.52,51.82,53.91,22.92,82.29,26.56,40.89,47.4,17.71,14.32,42.71,81.25,29.95,33.85,19.27,95.31,96.35,25.0,82.81,80.73,85.16,41.15,85.68,74.48,65.62,8.33,75.0,67.19,77.86,66.41,3.12,76.56,43.23,23.44,40.62,32.81,76.56,76.56,71.35,54.69,28.65,56.51,25.52,18.23,78.12,63.8,51.3,68.23,63.28,52.08
Wolfsburg,34,42.19,27.6,44.01,58.85,26.56,25.0,42.71,46.88,47.4,48.96,54.69,56.25,46.35,47.92,41.67,41.67,35.16,77.34,45.83,43.75,51.04,50.0,44.79,11.98,45.57,52.08,28.65,55.47,39.32,65.36,47.66,41.67,57.29,69.79,34.9,86.98,75.26,50.52,44.27,59.64,50.0,44.27,31.25,50.52,13.02,10.94,36.98,17.45,19.01,46.61,70.83,46.88,25.52,23.44,27.6,39.32,71.61,83.33,40.1,74.74,22.14,25.78,78.65,40.62,35.68,33.33,51.3,44.53,36.98,25.78,27.86,32.29,87.76,53.39,79.69,65.1,63.02,55.21,36.98,51.56,47.4,68.75,69.27,58.07,39.58,41.15,33.85,33.85,65.62,57.55,73.96,42.19,51.56,34.9,39.06,19.79,10.42,18.49,33.33,78.12,45.05
Wolves,38,44.53,38.54,22.4,47.4,42.19,29.95,22.92,45.57,58.33,57.29,75.0,73.96,42.19,40.62,8.85,26.04,53.12,23.44,26.04,21.88,20.83,27.86,22.4,54.17,22.92,93.23,85.16,94.27,57.81,50.78,61.72,48.18,58.59,87.5,23.44,76.04,30.21,60.94,83.85,89.58,52.08,33.33,32.81,60.94,90.1,93.75,44.27,59.11,53.39,72.92,7.29,58.33,15.1,41.41,33.07,31.77,33.85,25.52,47.4,30.73,47.14,54.69,35.94,47.14,22.4,28.39,77.08,80.21,25.0,69.79,80.73,32.29,41.15,85.68,11.72,52.6,22.4,86.2,72.92,74.48,86.46,32.29,46.88,35.42,26.04,24.48,31.77,79.69,28.91,47.66,27.6,57.81,72.92,58.85,16.41,58.33,82.81,82.55,55.73,3.12,75.52
at LASK,6,22.66,38.54,7.81,8.33,71.09,57.29,8.07,20.31,15.62,24.48,16.67,23.96,15.62,23.96,28.12,65.36,21.35,49.48,11.98,13.02,48.96,62.24,31.51,3.12,33.33,99.74,99.48,98.96,98.44,96.35,99.48,99.48,8.85,95.57,84.11,90.1,49.48,32.55,78.39,55.21,35.42,23.96,31.77,32.81,42.19,14.84,16.15,5.73,4.95,40.1,30.99,15.62,17.71,86.2,77.08,10.42,63.28,1.04,9.64,3.12,77.86,85.68,75.26,24.22,58.59,15.89,61.72,32.55,31.77,97.4,98.96,32.29,41.15,88.54,33.07,64.32,10.94,8.59,98.18,43.23,9.38,80.99,78.39,29.69,22.92,8.33,29.17,99.48,28.91,16.41,42.19,4.17,3.12,2.6,15.1,86.98,2.08,64.06,6.25,6.25,10.16
at RB Salzburg,6,4.95,34.38,35.68,29.43,71.09,92.97,36.98,5.99,23.44,21.88,21.35,21.35,24.48,25.0,58.85,59.9,8.07,28.12,26.82,14.58,36.2,21.61,31.51,73.44,30.73,94.79,93.49,93.23,81.25,47.4,92.45,97.4,2.6,99.48,84.11,79.69,84.64,28.12,91.67,72.92,24.48,20.83,41.67,28.12,58.59,62.5,50.52,56.25,51.3,67.97,2.6,22.4,17.71,86.2,77.08,20.83,9.38,52.6,73.96,8.85,77.86,97.14,61.2,13.8,64.06,62.5,80.21,92.97,75.0,91.67,94.53,32.29,41.15,71.61,73.7,63.02,80.73,16.15,74.22,65.89,23.7,63.28,77.08,21.61,41.15,29.17,39.58,94.79,28.91,2.08,12.76,24.48,13.02,20.83,50.0,24.22,62.76,90.89,91.15,66.93,17.97
at Sturm Graz,10,22.66,33.07,40.89,34.9,79.69,67.97,28.12,22.66,3.12,7.29,5.21,8.85,2.08,4.17,3.65,63.28,25.0,18.75,32.81,4.69,3.65,21.61,4.69,9.38,3.65,79.17,93.49,57.55,81.77,79.43,90.62,96.88,2.08,98.96,95.31,66.15,57.29,9.38,47.14,30.21,9.9,10.42,18.23,9.38,18.23,49.48,9.9,21.09,27.6,13.8,94.79,3.12,91.41,45.83,16.93,17.19,25.52,35.42,42.45,71.61,77.86,94.79,70.31,3.65,64.06,54.95,71.35,78.12,40.89,28.91,39.06,32.29,41.15,83.33,34.11,60.94,20.31,73.96,63.02,67.97,91.41,41.41,90.62,53.39,5.21,26.04,9.9,93.75,28.91,21.61,3.12,1.04,3.65,0.52,1.56,57.29,96.88,94.53,78.91,7.81,87.24
az Qarabağ,10,73.18,40.89,17.71,34.9,79.69,67.97,19.27,71.88,23.96,20.83,30.73,26.56,18.23,16.67,34.38,63.28,59.38,20.05,25.52,26.56,36.2,8.33,21.35,68.23,22.4,72.4,86.46,77.08,62.76,55.21,72.14,73.96,27.6,73.96,89.58,70.83,34.11,20.83,75.52,54.17,22.4,18.75,55.73,20.83,69.27,70.83,18.75,37.5,93.23,8.33,46.88,23.96,14.58,7.29,16.93,52.6,67.19,35.42,79.43,13.54,18.23,81.25,19.79,48.44,71.61,20.83,87.76,90.36,40.89,86.98,91.15,32.29,41.15,77.6,81.25,90.1,60.94,23.7,95.57,95.83,86.98,4.95,35.68,12.5,27.08,25.0,59.9,82.29,28.91,94.79,14.06,36.98,64.58,47.4,21.09,73.44,67.19,35.68,62.5,19.27,65.89
ba Zrinjski Mostar,6,22.66,2.08,0.52,1.3,9.11,6.77,0.52,20.31,2.6,2.08,2.6,1.56,6.25,5.21,13.28,52.6,41.41,1.56,0.52,1.04,1.56,21.61,0.52,0.52,0.52,96.35,97.92,99.48,14.84,11.72,97.4,97.92,5.99,49.22,97.4,99.48,98.18,2.08,97.92,81.25,1.04,0.52,0.52,2.08,1.04,1.04,3.65,0.52,1.04,86.46,96.88,2.6,74.74,86.2,77.08,100.0,81.25,1.56,9.64,8.85,4.95,9.38,54.69,38.54,64.06,31.25,75.78,85.94,5.47,91.67,94.53,32.29,41.15,41.67,26.3,89.32,20.83,21.09,98.18,99.48,38.02,13.28,57.55,97.4,0.52,0.52,1.04,97.92,28.91,98.96,32.81,8.85,19.27,22.92,3.12,74.74,7.81,8.85,77.08,1.56,15.1
be Antwerp,6,22.66,14.58,7.29,23.44,9.11,57.29,8.07,9.9,34.38,27.08,27.6,22.4,34.9,31.25,80.47,75.78,21.35,15.89,4.69,23.44,26.04,13.02,23.96,14.58,23.96,58.07,37.24,58.85,52.86,47.4,76.56,90.89,5.99,91.93,27.6,45.31,3.12,24.48,94.79,73.44,19.27,15.36,13.54,24.48,50.78,74.74,45.31,29.69,15.89,45.57,13.8,33.85,27.34,5.21,7.03,92.97,1.04,29.95,9.64,46.09,4.95,32.55,2.6,59.9,89.58,2.34,89.32,67.71,5.47,54.43,67.19,32.29,41.15,91.15,88.02,87.5,96.35,77.86,16.15,24.48,98.18,13.28,14.58,25.0,20.31,7.03,13.02,60.68,28.91,44.79,1.04,53.65,72.4,68.49,61.98,7.29,94.79,4.17,4.69,48.96,99.48
be Club Brugge,12,90.1,85.16,49.74,64.06,88.8,97.92,49.22,89.32,55.73,53.12,40.62,39.58,64.58,61.46,89.06,80.21,95.05,78.91,58.33,58.85,64.06,35.68,61.98,63.54,61.98,13.54,24.74,6.25,28.91,83.59,14.32,21.09,64.84,55.21,46.88,53.65,70.83,48.96,65.1,71.88,41.15,52.08,74.22,48.44,31.25,47.4,68.23,50.0,80.99,63.54,78.39,55.21,17.71,19.27,7.03,19.79,15.36,34.11,89.84,46.09,77.86,34.11,48.44,69.53,67.19,96.61,4.69,7.29,96.09,54.43,67.19,32.29,41.15,3.12,75.0,51.04,79.69,34.11,32.03,34.9,45.83,57.29,41.67,77.6,63.54,57.55,69.79,18.75,28.91,82.03,71.35,63.02,41.67,71.88,82.81,55.21,81.25,72.66,88.54,92.19,56.51
be Genk,6,53.12,79.17,53.65,35.94,71.09,92.97,65.1,47.92,48.44,44.27,31.25,28.12,67.19,67.71,67.97,45.31,41.41,61.98,73.18,81.77,84.9,42.45,78.39,54.95,78.65,15.62,20.83,39.84,26.82,5.73,19.53,18.75,76.82,27.86,48.96,40.1,20.05,46.35,77.08,65.1,37.5,58.33,60.42,46.35,80.21,62.5,40.1,16.41,51.3,7.03,71.61,47.92,17.71,5.21,77.08,7.03,99.48,67.97,96.88,46.09,77.86,89.58,47.4,18.75,91.41,93.75,61.72,85.94,96.09,54.43,67.19,32.29,41.15,27.86,43.75,66.67,91.41,31.77,42.19,43.23,57.03,50.78,66.67,16.15,75.52,59.9,68.23,17.45,28.91,16.41,6.77,59.38,48.18,68.49,67.71,43.49,19.27,97.66,98.96,9.9,58.59
be Gent,8,79.17,89.84,94.01,85.42,88.8,82.29,91.93,84.11,75.52,81.25,70.31,71.35,66.15,72.92,98.96,98.96,81.25,89.06,92.45,88.02,96.88,74.22,97.92,86.2,97.92,34.64,30.73,9.38,91.15,59.11,85.42,85.68,17.71,30.21,92.45,1.56,38.02,81.77,3.65,4.69,87.5,93.23,96.35,81.77,40.1,50.52,67.71,85.42,94.27,12.5,55.21,77.08,94.01,86.2,77.08,82.81,18.75,93.75,89.84,63.54,77.86,98.96,55.73,75.52,83.85,80.73,52.6,62.76,56.77,36.98,9.11,95.83,41.15,15.36,43.75,20.57,19.79,99.48,30.73,2.86,61.2,8.33,37.76,24.48,95.83,91.93,96.35,61.98,94.27,41.93,89.58,46.88,54.43,29.69,84.9,28.91,68.23,38.8,80.73,91.15,94.27
be Union SG,10,22.66,67.97,29.43,21.35,38.54,27.34,15.1,22.66,21.35,27.6,25.78,27.6,16.15,20.31,40.1,42.19,37.5,67.71,36.46,33.85,59.64,11.2,55.73,38.02,56.51,88.54,97.4,77.08,89.58,74.48,96.35,94.27,11.46,65.36,79.69,29.17,57.29,34.9,7.81,23.96,31.25,64.58,72.92,34.9,98.96,92.19,21.88,33.85,61.98,0.52,0.52,21.88,57.03,45.83,16.93,9.38,53.12,67.97,42.45,13.54,77.86,97.14,67.71,31.77,95.31,54.95,25.78,18.23,40.89,86.98,91.15,32.29,41.15,69.79,57.03,52.08,43.75,6.25,30.21,11.2,31.51,88.8,69.79,0.52,52.08,15.1,63.54,96.61,28.91,3.91,39.84,11.98,7.29,4.69,38.02,92.71,28.65,86.72,23.96,54.17,51.56
bg Ludogorets,8,46.88,59.64,73.96,92.19,50.78,82.29,73.7,39.06,54.69,54.69,42.71,41.15,59.9,60.94,92.19,85.42,59.38,29.43,73.18,58.33,44.79,21.61,48.44,64.32,47.92,64.58,79.69,60.94,83.07,14.32,66.93,77.34,17.71,26.04,48.96,41.67,10.94,55.21,45.31,77.08,48.44,48.44,33.59,55.21,85.42,96.09,43.23,39.84,48.44,7.81,6.25,55.73,6.25,86.2,77.08,65.1,69.01,98.96,56.77,63.54,10.16,31.77,36.72,59.9,88.02,45.31,32.81,28.12,96.09,36.98,47.14,32.29,41.15,36.46,55.99,60.42,34.64,39.32,90.62,41.41,14.06,71.09,37.76,2.6,50.0,71.35,36.72,76.04,28.91,29.17,45.83,54.17,41.15,55.47,73.96,55.99,97.92,17.45,37.5,27.08,14.58
ch Lugano,6,10.68,38.54,90.62,29.43,9.11,6.77,90.1,9.9,59.38,55.21,62.5,57.29,55.21,51.04,83.59,75.0,8.07,53.39,91.67,69.79,67.19,97.66,58.85,82.29,58.85,46.09,37.24,51.3,52.86,37.24,76.56,85.68,10.94,39.06,32.81,14.32,7.81,47.4,61.46,54.69,51.04,47.4,64.58,47.4,27.86,62.5,60.42,77.08,80.21,89.58,30.99,59.38,5.73,19.27,77.08,67.19,85.94,21.09,9.64,8.85,77.86,77.08,16.15,93.75,58.59,8.07,84.11,67.71,31.77,91.67,67.19,32.29,99.22,87.5,26.3,25.78,82.29,25.52,32.03,28.12,23.7,96.88,9.38,74.48,65.62,83.85,73.44,60.68,96.61,3.91,85.16,72.92,84.38,81.25,76.04,14.58,97.4,15.89,8.85,54.69,28.39
ch Servette FC,10,2.34,12.24,82.29,51.56,38.54,27.34,78.12,1.04,29.17,36.98,19.27,22.92,27.6,33.85,91.67,97.4,0.52,9.38,73.18,70.83,54.69,27.08,64.06,55.73,63.54,86.46,76.3,23.44,99.22,91.67,94.27,65.1,83.85,65.36,76.82,31.51,57.29,38.54,1.56,1.56,48.96,72.4,29.69,38.54,65.1,47.4,33.85,68.23,23.96,36.2,52.6,29.69,23.44,86.2,77.08,7.81,89.58,84.38,42.45,92.97,18.23,67.71,93.75,2.08,76.56,65.1,25.78,26.3,86.46,7.55,9.11,32.29,41.15,56.77,96.61,95.57,56.25,27.86,79.17,30.47,41.41,50.78,97.4,43.23,64.58,66.15,32.29,85.42,28.91,1.56,19.27,13.02,6.25,9.9,42.19,91.15,14.06,82.55,55.21,74.22,50.52
ch Young Boys,8,22.66,11.46,26.82,20.83,88.8,82.29,21.88,24.48,22.4,17.19,25.78,25.0,17.19,16.15,62.24,52.08,16.15,42.71,39.32,20.83,4.69,58.59,5.21,26.3,5.21,58.07,66.15,29.17,67.97,86.98,31.77,79.69,4.69,100.0,78.12,19.27,70.83,16.15,54.17,28.65,20.83,25.0,6.25,16.15,66.67,64.06,26.56,36.98,15.89,56.77,58.85,23.44,13.8,9.9,3.12,2.6,2.08,2.08,9.64,3.12,10.16,50.78,17.19,64.32,96.35,12.76,98.7,98.96,21.09,97.4,97.66,95.83,41.15,98.18,86.72,76.04,83.85,90.62,26.04,26.04,23.7,19.53,27.6,64.06,6.77,21.61,7.81,47.4,94.27,53.91,17.97,35.94,21.61,46.09,57.81,9.11,50.0,89.06,64.06,75.52,29.17
cy Aris Limassol FC,6,37.5,30.21,13.8,3.65,71.09,57.29,13.54,39.06,13.02,14.58,14.58,13.02,16.67,21.88,1.04,30.99,41.41,16.93,8.33,6.25,6.77,1.04,19.53,14.58,19.27,99.74,100.0,100.0,95.83,69.53,100.0,100.0,0.52,84.38,99.48,75.26,20.05,16.67,78.39,83.33,13.02,7.29,5.73,16.67,64.32,81.25,21.35,21.09,35.94,82.29,64.06,13.02,17.71,86.2,77.08,36.2,44.27,67.97,73.96,46.09,77.86,100.0,38.54,28.12,70.05,11.2,97.14,97.66,5.47,54.43,9.11,98.18,41.15,96.35,23.96,81.77,76.56,98.96,24.48,65.89,85.68,63.28,57.55,82.55,17.19,16.15,4.69,100.0,96.61,44.79,7.81,7.29,34.11,5.73,2.08,97.92,91.15,77.6,40.62,2.6,81.51
cz Slavia Prague,8,96.61,71.88,58.07,54.95,50.78,36.46,51.82,95.05,47.92,50.0,22.4,21.88,67.71,70.31,97.92,96.88,86.46,56.51,53.65,64.06,81.51,96.35,77.08,52.86,77.08,6.77,6.25,3.65,46.09,47.4,17.45,16.67,81.25,3.12,80.21,5.73,91.67,44.27,11.98,42.19,27.6,78.65,61.2,44.27,8.85,2.08,51.04,44.79,15.89,20.57,30.99,48.96,88.28,9.9,77.08,33.07,52.34,93.75,56.77,92.97,77.86,83.85,49.48,46.35,83.85,57.81,22.14,16.41,96.09,7.55,9.11,32.29,41.15,40.36,48.18,18.75,78.12,98.44,38.54,1.04,34.11,71.09,50.52,17.45,73.96,67.19,67.71,9.38,28.91,97.92,44.27,42.71,17.19,51.56,81.77,36.98,1.04,46.61,24.74,96.35,79.17
cz Sparta Prague,10,70.05,47.14,29.43,76.56,9.11,6.77,20.83,64.58,26.56,25.52,19.79,18.23,37.5,38.54,28.12,58.85,82.29,36.46,17.71,15.62,8.85,21.61,7.29,30.73,7.29,8.33,2.86,4.69,57.81,17.97,7.55,11.98,64.06,84.38,43.75,48.7,1.3,21.88,90.62,86.98,17.71,6.25,36.46,21.88,48.44,39.58,12.5,3.91,58.33,25.52,89.84,26.04,32.55,45.83,16.93,77.08,28.91,19.79,9.64,34.11,77.86,38.02,68.23,66.15,49.48,9.9,84.9,75.52,40.89,66.41,76.82,32.29,41.15,69.01,68.49,72.92,90.62,77.86,70.57,21.88,23.7,72.92,52.6,58.07,8.33,23.96,26.04,4.43,28.91,88.54,89.58,27.6,30.21,38.02,17.71,5.21,31.25,3.65,14.06,28.65,33.33
cz Viktoria Plzeň,10,14.84,37.24,24.74,6.77,79.69,67.97,12.5,14.32,9.9,13.54,8.85,12.5,8.33,13.02,54.69,91.67,12.5,31.77,9.9,33.33,21.35,85.16,39.58,9.9,39.06,76.56,76.3,77.08,44.79,88.54,32.29,42.97,47.66,61.2,98.96,97.4,98.18,18.75,70.83,30.99,16.15,40.62,46.88,18.75,31.77,31.77,6.77,19.27,21.35,11.72,56.25,9.38,12.5,45.83,77.08,0.52,31.51,93.75,42.45,92.97,77.86,91.67,100.0,2.6,82.29,100.0,11.98,54.95,100.0,7.55,9.11,32.29,41.15,2.08,96.61,95.57,61.98,14.06,76.56,96.35,78.65,67.19,99.48,23.44,31.77,11.98,40.1,55.47,28.91,10.16,88.54,2.6,4.17,2.08,11.98,38.02,48.44,100.0,100.0,74.22,56.51
de Bayern Munich,12,75.26,73.18,72.14,45.31,88.8,82.29,77.08,76.82,90.62,87.5,82.29,80.21,96.35,96.35,88.54,46.88,78.91,86.46,80.99,85.94,68.49,4.43,83.85,94.79,83.85,52.6,81.25,63.8,40.62,47.4,46.88,71.35,13.02,65.36,61.2,18.23,70.83,85.42,56.25,92.71,78.12,75.0,78.65,85.42,85.94,99.48,78.12,86.98,86.98,76.56,39.06,90.62,95.83,53.91,77.08,85.68,22.92,52.6,73.96,19.79,77.86,35.68,10.94,92.19,75.52,84.9,10.42,9.9,75.0,80.73,86.98,32.29,41.15,43.49,40.89,19.79,88.02,37.5,8.33,7.81,9.38,57.29,6.77,65.1,89.58,80.21,75.52,67.71,28.91,67.97,64.06,94.27,91.67,98.96,92.71,53.12,99.48,91.67,49.48,89.58,19.79
de Dortmund,13,51.04,50.0,61.98,69.79,31.77,20.57,64.06,57.29,42.71,38.54,53.91,58.33,39.58,34.38,38.54,13.02,66.15,41.41,67.19,46.88,27.08,8.85,36.98,69.79,38.02,97.4,93.49,98.44,80.73,10.42,97.92,96.35,30.21,90.62,61.2,82.29,38.02,45.31,92.71,76.04,41.67,36.98,56.25,45.31,61.98,64.58,53.65,41.93,65.1,32.81,47.92,42.71,79.43,86.2,77.08,83.33,9.38,57.03,34.64,26.82,26.3,70.83,28.12,90.1,62.24,92.45,54.17,81.77,91.41,73.7,57.55,91.15,41.15,38.8,72.4,46.35,68.75,14.58,58.85,85.68,34.11,0.52,16.67,36.46,43.75,62.76,46.35,98.44,86.46,41.93,87.5,55.21,38.02,65.62,70.83,81.77,57.81,98.96,98.44,94.27,22.92
de Eint Frankfurt,8,75.26,85.16,89.84,94.27,88.8,82.29,85.42,75.26,84.9,88.54,77.6,79.69,95.83,95.83,58.33,66.15,68.49,94.79,85.16,83.33,78.12,53.65,89.06,80.47,89.06,54.95,77.08,67.97,4.69,90.62,34.38,33.33,63.28,7.03,96.35,14.32,20.05,90.1,20.31,65.62,94.79,77.08,94.27,90.1,54.43,50.52,83.33,51.3,87.5,34.9,98.44,84.9,65.1,9.9,11.98,56.51,1.56,39.06,56.77,92.97,77.86,88.02,84.9,51.3,90.62,57.81,16.93,9.9,56.77,7.55,9.11,32.29,41.15,36.46,1.56,13.02,22.92,10.42,15.1,14.84,14.06,19.53,64.58,82.55,87.5,84.9,93.23,59.11,28.91,44.79,92.71,67.19,66.15,75.0,45.31,88.8,44.79,34.38,17.97,2.08,21.35
de Freiburg,10,90.62,84.11,91.15,86.46,79.69,67.97,85.94,85.68,76.56,78.12,72.4,72.92,80.73,83.85,53.65,76.56,77.08,31.77,82.81,68.23,47.14,85.16,49.48,57.81,50.0,42.19,61.98,11.72,92.19,55.21,16.67,10.42,90.1,13.54,26.82,23.44,5.21,77.08,45.83,75.0,80.21,61.46,48.44,77.08,3.65,9.11,65.62,75.0,52.6,91.67,86.72,76.04,96.88,86.2,77.08,77.08,31.51,98.18,42.45,92.97,77.86,33.33,79.17,21.88,40.1,54.95,19.79,13.54,86.46,7.55,9.11,32.29,41.15,48.18,79.17,81.25,97.4,41.67,45.83,17.97,31.51,13.28,81.77,95.31,51.04,85.94,53.12,37.24,28.91,86.2,40.62,61.98,63.02,71.35,31.25,89.58,73.18,56.25,18.75,41.67,43.49
de Leverkusen,13,93.23,95.31,97.92,96.88,31.77,20.57,97.92,92.71,96.88,96.88,98.44,98.44,78.65,78.12,19.79,2.08,97.4,94.01,98.44,85.42,94.79,61.2,88.02,97.4,88.28,24.48,38.54,16.41,35.94,77.6,9.11,15.1,60.42,14.58,9.9,10.94,38.02,95.83,39.58,48.44,96.35,96.35,94.79,95.83,46.88,34.38,96.88,97.92,90.89,65.1,91.67,96.88,79.43,86.2,77.08,76.04,23.96,57.03,9.64,26.82,77.86,27.08,20.83,79.69,60.94,87.76,44.79,64.58,83.33,73.7,84.11,32.29,41.15,49.74,9.38,5.73,33.59,89.32,26.04,11.2,40.62,61.46,20.31,88.28,92.19,96.88,94.79,20.83,28.91,63.28,58.33,97.4,97.92,90.62,86.46,39.84,20.83,96.61,92.71,86.46,65.89
de RB Leipzig,8,75.26,70.31,87.24,78.65,9.11,6.77,89.06,84.11,53.65,48.44,67.19,67.71,45.83,42.71,19.01,4.69,90.89,46.35,90.1,22.4,66.41,53.65,13.54,70.31,14.06,92.71,85.94,94.79,37.5,71.61,94.27,98.44,1.04,84.38,72.4,36.2,4.17,48.44,85.94,91.15,33.33,35.94,41.15,48.96,13.8,36.98,52.6,63.28,60.16,85.42,84.38,54.17,44.27,86.2,77.08,67.19,75.0,17.45,9.64,92.97,10.16,38.8,8.33,82.81,89.06,45.31,22.14,16.41,5.47,7.55,9.11,32.29,41.15,40.36,23.18,9.38,80.73,12.5,76.04,23.96,0.52,50.78,9.38,92.71,22.4,89.06,50.52,92.19,28.91,76.3,27.08,68.75,63.54,70.31,75.0,12.76,95.31,23.96,24.74,97.92,0.52
de Union Berlin,6,22.66,7.29,8.85,18.75,9.11,6.77,9.38,20.31,5.73,5.73,7.03,6.77,8.85,7.81,20.83,37.24,21.35,9.38,9.38,16.41,52.6,94.53,9.9,23.44,9.9,36.2,13.54,74.48,14.84,11.72,19.53,59.9,13.02,94.79,2.6,96.35,20.05,4.69,74.74,36.98,4.69,6.77,15.62,4.69,1.82,1.56,7.81,5.21,6.77,97.4,97.92,5.73,17.71,86.2,77.08,15.89,5.73,21.09,9.64,46.09,77.86,35.68,75.26,24.22,67.19,31.25,64.58,49.48,5.47,54.43,9.11,98.18,41.15,76.56,65.89,68.49,25.0,84.38,69.27,98.18,85.68,1.82,78.39,100.0,10.42,9.38,23.18,13.02,96.61,65.36,42.19,13.54,12.5,13.54,25.0,2.6,6.77,70.05,17.19,33.59,52.86
dk FC Copenhagen,8,46.88,25.52,13.02,16.41,50.78,82.29,13.02,43.75,27.6,23.44,44.79,44.27,14.06,11.98,9.9,8.33,30.21,33.85,13.02,11.98,29.17,67.19,5.73,20.83,5.73,88.02,79.69,95.31,2.34,90.62,96.88,94.79,13.02,90.62,69.27,91.15,20.05,23.96,82.29,85.94,6.25,32.29,23.7,23.96,33.85,47.4,25.0,13.54,12.5,54.17,73.96,27.6,44.27,9.9,3.12,91.15,0.52,80.99,56.77,63.54,77.86,30.73,46.09,17.71,53.39,26.3,80.21,83.59,56.77,36.98,47.14,32.29,41.15,73.96,73.7,71.35,42.97,82.29,77.86,93.75,45.83,8.33,65.62,68.49,6.25,16.67,22.4,94.27,28.91,67.97,5.73,39.58,45.31,25.0,36.98,51.82,75.0,46.61,52.34,47.92,30.21
dk Nordsjælland,6,98.44,97.66,61.46,93.23,94.79,92.97,50.0,91.15,92.71,92.71,90.1,90.1,93.75,91.67,63.54,37.24,98.18,74.74,49.48,42.19,44.79,4.43,60.16,31.25,60.42,2.34,1.04,2.86,19.53,24.22,3.39,28.12,32.81,21.61,15.1,8.33,84.64,90.62,69.01,99.48,80.73,41.67,62.5,90.62,68.75,70.31,83.85,33.33,61.2,96.35,73.96,92.71,86.72,86.2,77.08,59.11,81.25,86.2,9.64,46.09,77.86,20.83,9.9,92.97,92.19,75.52,61.72,75.52,31.77,54.43,67.19,32.29,41.15,24.48,1.04,1.56,77.6,88.02,89.84,32.55,38.02,50.78,5.99,94.79,54.69,59.9,55.21,1.04,28.91,90.89,60.68,93.23,96.35,92.19,72.92,2.08,65.62,56.25,89.58,17.19,46.35
eng Arsenal,10,81.25,50.0,40.89,51.56,38.54,27.34,47.92,82.29,83.85,80.21,89.06,89.06,72.92,69.27,2.6,1.04,90.1,64.84,60.42,78.65,59.64,3.12,80.73,76.04,80.21,16.41,7.29,0.52,84.9,100.0,21.35,33.33,47.66,17.71,12.5,6.25,95.31,78.65,5.21,15.62,89.58,85.94,85.42,78.65,83.33,78.65,85.94,69.79,86.2,11.72,10.94,83.85,95.31,86.2,77.08,24.74,41.15,67.97,9.64,71.61,77.86,10.16,42.97,84.38,68.75,95.05,3.65,4.95,86.46,28.91,39.06,32.29,41.15,1.04,53.65,38.02,54.69,62.76,7.81,10.42,96.88,85.16,23.96,5.73,79.17,54.69,79.17,10.42,28.91,96.61,91.67,90.1,88.54,92.71,47.4,6.25,53.65,27.34,75.26,70.31,100.0
